2021-11-10 10:59:31,244 INFO  Logger.cs: 70 - 
2021-11-10 12:42:16,889 INFO  ExportHelperExtension.cs: 1136 - Found 47 in Wheel_Assembly-2
2021-11-10 12:42:16,889 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel_Assembly-2
2021-11-10 12:42:16,890 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from MAYA.SLDASM
2021-11-10 12:42:16,890 INFO  ExportHelperExtension.cs: 1136 - Found 31 in MAYA.SLDASM
2021-11-10 12:42:16,890 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in MAYA.SLDASM
2021-11-10 12:42:16,890 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-11-10 12:42:16,890 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2021-11-10 12:42:16,890 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from MAYA-1
2021-11-10 12:42:16,891 INFO  ExportHelperExtension.cs: 1136 - Found 464 in MAYA-1
2021-11-10 12:42:16,892 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in MAYA-1
2021-11-10 12:42:16,893 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel_Assembly-1
2021-11-10 12:42:16,893 INFO  ExportHelperExtension.cs: 1136 - Found 47 in Wheel_Assembly-1
2021-11-10 12:42:16,893 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel_Assembly-1
2021-11-10 12:42:16,894 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel_Assembly-3
2021-11-10 12:42:16,894 INFO  ExportHelperExtension.cs: 1136 - Found 47 in Wheel_Assembly-3
2021-11-10 12:42:16,894 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel_Assembly-3
2021-11-10 12:42:16,895 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel_Assembly-2
2021-11-10 12:42:16,895 INFO  ExportHelperExtension.cs: 1136 - Found 47 in Wheel_Assembly-2
2021-11-10 12:42:16,895 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel_Assembly-2
2021-11-10 12:42:17,874 INFO  SwAddin.cs: 339 - Loading config tree
2021-11-10 12:42:17,881 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-11-10 12:42:17,887 INFO  SwAddin.cs: 344 - Showing property manager
2021-11-10 12:42:42,080 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-10 12:43:41,026 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-10 12:47:07,935 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2021-11-10 12:47:08,093 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-10 12:50:53,359 INFO  SwAddin.cs: 294 - Assembly export called for file MAYA.SLDASM
2021-11-10 12:50:54,663 INFO  SwAddin.cs: 313 - Saving assembly
2021-11-10 12:50:56,479 INFO  SwAddin.cs: 316 - Opening property manager
2021-11-10 12:50:56,480 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from MAYA.SLDASM
2021-11-10 12:50:56,481 INFO  ExportHelperExtension.cs: 1136 - Found 32 in MAYA.SLDASM
2021-11-10 12:50:56,482 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in MAYA.SLDASM
2021-11-10 12:50:56,482 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-11-10 12:50:56,483 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2021-11-10 12:50:56,484 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from MAYA-1
2021-11-10 12:50:56,486 INFO  ExportHelperExtension.cs: 1136 - Found 464 in MAYA-1
2021-11-10 12:50:56,490 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in MAYA-1
2021-11-10 12:50:56,491 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel_Assembly-1
2021-11-10 12:50:56,492 INFO  ExportHelperExtension.cs: 1136 - Found 47 in Wheel_Assembly-1
2021-11-10 12:50:56,493 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel_Assembly-1
2021-11-10 12:50:56,494 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel_Assembly-3
2021-11-10 12:50:56,494 INFO  ExportHelperExtension.cs: 1136 - Found 47 in Wheel_Assembly-3
2021-11-10 12:50:56,495 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel_Assembly-3
2021-11-10 12:50:56,496 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel_Assembly-2
2021-11-10 12:50:56,497 INFO  ExportHelperExtension.cs: 1136 - Found 47 in Wheel_Assembly-2
2021-11-10 12:50:56,498 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel_Assembly-2
2021-11-10 12:50:56,505 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from MAYA.SLDASM
2021-11-10 12:50:56,506 INFO  ExportHelperExtension.cs: 1136 - Found 32 in MAYA.SLDASM
2021-11-10 12:50:56,506 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in MAYA.SLDASM
2021-11-10 12:50:56,507 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-11-10 12:50:56,507 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2021-11-10 12:50:56,507 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from MAYA-1
2021-11-10 12:50:56,508 INFO  ExportHelperExtension.cs: 1136 - Found 464 in MAYA-1
2021-11-10 12:50:56,510 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in MAYA-1
2021-11-10 12:50:56,511 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel_Assembly-1
2021-11-10 12:50:56,511 INFO  ExportHelperExtension.cs: 1136 - Found 47 in Wheel_Assembly-1
2021-11-10 12:50:56,514 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel_Assembly-1
2021-11-10 12:50:56,515 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel_Assembly-3
2021-11-10 12:50:56,515 INFO  ExportHelperExtension.cs: 1136 - Found 47 in Wheel_Assembly-3
2021-11-10 12:50:56,516 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel_Assembly-3
2021-11-10 12:50:56,516 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel_Assembly-2
2021-11-10 12:50:56,517 INFO  ExportHelperExtension.cs: 1136 - Found 47 in Wheel_Assembly-2
2021-11-10 12:50:56,517 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel_Assembly-2
2021-11-10 12:50:57,208 INFO  SwAddin.cs: 339 - Loading config tree
2021-11-10 12:50:57,208 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-11-10 12:50:57,211 INFO  SwAddin.cs: 344 - Showing property manager
2021-11-10 12:51:05,978 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-10 12:52:15,180 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2021-11-10 12:52:15,568 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-10 12:52:56,219 INFO  SwAddin.cs: 294 - Assembly export called for file MAYA.SLDASM
2021-11-10 12:52:56,220 INFO  SwAddin.cs: 299 - Save is required
2021-11-10 12:52:56,220 INFO  SwAddin.cs: 313 - Saving assembly
2021-11-10 12:52:58,697 INFO  SwAddin.cs: 316 - Opening property manager
2021-11-10 12:52:58,698 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from MAYA.SLDASM
2021-11-10 12:52:58,699 INFO  ExportHelperExtension.cs: 1136 - Found 33 in MAYA.SLDASM
2021-11-10 12:52:58,700 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in MAYA.SLDASM
2021-11-10 12:52:58,701 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-11-10 12:52:58,719 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2021-11-10 12:52:58,720 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from MAYA-1
2021-11-10 12:52:58,723 INFO  ExportHelperExtension.cs: 1136 - Found 464 in MAYA-1
2021-11-10 12:52:58,729 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in MAYA-1
2021-11-10 12:52:58,730 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel_Assembly-1
2021-11-10 12:52:58,731 INFO  ExportHelperExtension.cs: 1136 - Found 47 in Wheel_Assembly-1
2021-11-10 12:52:58,733 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel_Assembly-1
2021-11-10 12:52:58,733 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel_Assembly-3
2021-11-10 12:52:58,734 INFO  ExportHelperExtension.cs: 1136 - Found 47 in Wheel_Assembly-3
2021-11-10 12:52:58,735 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel_Assembly-3
2021-11-10 12:52:58,736 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel_Assembly-2
2021-11-10 12:52:58,737 INFO  ExportHelperExtension.cs: 1136 - Found 47 in Wheel_Assembly-2
2021-11-10 12:52:58,738 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel_Assembly-2
2021-11-10 12:52:58,739 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from MAYA.SLDASM
2021-11-10 12:52:58,740 INFO  ExportHelperExtension.cs: 1136 - Found 33 in MAYA.SLDASM
2021-11-10 12:52:58,741 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in MAYA.SLDASM
2021-11-10 12:52:58,742 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-11-10 12:52:58,742 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2021-11-10 12:52:58,743 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from MAYA-1
2021-11-10 12:52:58,744 INFO  ExportHelperExtension.cs: 1136 - Found 464 in MAYA-1
2021-11-10 12:52:58,747 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in MAYA-1
2021-11-10 12:52:58,747 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel_Assembly-1
2021-11-10 12:52:58,748 INFO  ExportHelperExtension.cs: 1136 - Found 47 in Wheel_Assembly-1
2021-11-10 12:52:58,748 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel_Assembly-1
2021-11-10 12:52:58,749 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel_Assembly-3
2021-11-10 12:52:58,749 INFO  ExportHelperExtension.cs: 1136 - Found 47 in Wheel_Assembly-3
2021-11-10 12:52:58,750 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel_Assembly-3
2021-11-10 12:52:58,750 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel_Assembly-2
2021-11-10 12:52:58,751 INFO  ExportHelperExtension.cs: 1136 - Found 47 in Wheel_Assembly-2
2021-11-10 12:52:58,752 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel_Assembly-2
2021-11-10 12:52:59,359 INFO  SwAddin.cs: 339 - Loading config tree
2021-11-10 12:52:59,362 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
